avg_student_gain,class_size,years_experience,education_level,professional_development_hours,subject_area,school_type,student_demographics,teaching_method,parental_involvement,resource_availability,effectiveness_score
18.72733028948175,32.0,6.634118179030384,Bachelors,98.90946366022654,Science,Urban,High Needs,,Low,Adequate,5.121494091695327
10.879566209109006,27.0,17.484320202047506,Masters,41.56162471964077,Science,Suburban,Homogeneous,Traditional,,Limited,2.5247533832967646
17.94740484582734,10.0,15.649656626452789,Professional,52.31701889534794,Math,Rural,Diverse,Technology-Based,Medium,Adequate,7.016951755919165
14.71138480496409,22.0,11.602965930679419,Masters,53.30911797454968,,Suburban,High Needs,Technology-Based,Medium,Abundant,2.5998806632198344
5.1411817951863314,34.0,8.517434572552482,Doctorate,57.40286918490713,Social Studies,Suburban,High Needs,Traditional,High,Adequate,9.634217938839965
15.18871566889382,14.0,,Masters,98.12307432101328,Social Studies,Rural,Diverse,Traditional,High,Limited,3.108409459294765
18.51084129622994,,9.073449839000496,Doctorate,9.328904829794226,Arts,Rural,Diverse,Interactive,High,Adequate,6.935729447354861
16.708823009825977,19.0,3.2291457219191013,Doctorate,65.9158518161967,Social Studies,Suburban,High Needs,Interactive,Low,Abundant,7.08716162831454
24.383591815295386,16.0,3.7355584166413585,Doctorate,78.64355444625272,Language,Rural,Diverse,Traditional,Low,Limited,4.194077770449156
14.801077066874182,38.0,21.653464114582405,Professional,62.76938954983916,Arts,Urban,Diverse,Project-Based,High,Adequate,6.189092645805662
10.117707721971787,20.0,16.66256938436323,Doctorate,44.729637922381094,,Suburban,Diverse,Traditional,Medium,Abundant,3.316636105364218
9.862786834228693,37.0,2.3405976994739586,Professional,57.05493818963653,Math,Urban,Homogeneous,Technology-Based,High,Adequate,5.181429127578124
20.600690088798707,20.0,33.15549567511325,Professional,80.53878921036967,Science,Suburban,Homogeneous,Technology-Based,High,Abundant,1.5986287211971852
7.914690957733718,42.0,31.298411331048396,Bachelors,58.29082793280155,Science,Urban,,Project-Based,Medium,Limited,3.360536836852525
13.114744502547804,26.0,5.635728603786077,Masters,41.53276591198121,Language,Suburban,Diverse,Project-Based,Low,,4.203502765573287
16.96887842900358,24.0,31.693828514489898,Masters,42.44766033299413,Math,Suburban,Diverse,Project-Based,Low,Limited,1.4687870195892374
,16.0,9.105050915441371,Professional,22.28169404084699,Science,Rural,Diverse,Traditional,High,Abundant,2.810436336677293
12.728680040267555,43.0,,,57.894947892416994,Language,Urban,Homogeneous,Technology-Based,Medium,Abundant,6.276831038016108
17.45573012966133,23.0,15.518553242455036,Doctorate,7.155976763158122,Language,Suburban,High Needs,Traditional,Medium,Adequate,4.401710721477186
18.302934047422635,37.0,11.55191315036955,Doctorate,52.88344425353818,Language,Urban,Diverse,Project-Based,Medium,Abundant,5.866905840224826
8.437577065339863,33.0,32.28580883917301,Doctorate,32.61455980516056,Language,Urban,Diverse,Project-Based,High,Abundant,6.136948231285635
6.926782341013384,34.0,17.742214750334046,Masters,47.770489705383504,Math,Urban,Diverse,Traditional,Medium,,4.332601600810501
23.451166626096416,35.0,3.697593845969882,Bachelors,53.22982881640296,Language,Suburban,Diverse,Interactive,Low,Limited,8.293880934682791
14.74357384304976,25.0,33.36315075266068,Doctorate,39.30997295390759,,Suburban,High Needs,Traditional,High,Adequate,3.1920625378573844
17.907848125729597,20.0,21.12631268848222,Bachelors,83.06711752099204,Science,Rural,Homogeneous,,Low,,6.2492082035155985
8.069897381346106,33.0,23.806233844674153,Masters,19.67402161430981,Social Studies,Rural,Diverse,Interactive,Medium,Limited,1.721791097526446
14.134158848862118,32.0,22.880692269013068,Professional,90.41828076062465,Arts,Urban,High Needs,Technology-Based,High,Limited,2.9820723140756193
8.71342647872698,14.0,16.25254509043223,Bachelors,99.74399699053731,Science,Urban,Homogeneous,Interactive,Medium,,1.5528151600993851
6.094303887381615,33.0,7.673660883916396,Doctorate,97.12313189087048,Arts,Suburban,High Needs,Traditional,Low,Adequate,
23.234844167724294,24.0,31.390100482860596,Doctorate,,Science,Urban,,Technology-Based,High,Adequate,5.145821383547189
16.76541203896686,42.0,8.699867985094738,Masters,78.82558041635694,Science,Suburban,Diverse,Traditional,Low,Adequate,5.955191404563866
13.817870269869857,44.0,,Doctorate,86.2716061248106,Language,Rural,Diverse,Traditional,High,Adequate,2.9931594333630436
21.829081981279657,15.0,25.081383428628275,Professional,14.483411945040391,Language,Suburban,High Needs,Interactive,High,Abundant,9.641205013064857
14.948725235614656,12.0,14.848397168262752,Bachelors,71.6714507230772,Social Studies,Urban,Diverse,Technology-Based,Low,Abundant,8.344731698788024
6.92165913213056,42.0,21.970727831138557,Masters,44.624105271277024,Social Studies,Urban,Diverse,Project-Based,High,Limited,
21.205631909769078,33.0,32.00638111620454,Doctorate,69.26475899612977,Math,,High Needs,Interactive,Medium,Adequate,8.134919626513996
14.980527330266643,24.0,25.189173915050983,Professional,30.687431185422497,Science,Rural,Homogeneous,Traditional,High,Limited,8.910511430012054
13.386046616978835,28.0,2.765085643366982,Doctorate,18.359919321314766,Science,Urban,Homogeneous,Traditional,High,Limited,4.091597195351552
19.74812193249716,,15.194217195931158,Doctorate,55.32611558093481,Social Studies,Suburban,Diverse,Project-Based,Medium,Adequate,4.773116310520625
16.791338090276113,22.0,7.455864157882437,Masters,22.6120671330981,Math,Rural,Diverse,Interactive,Medium,Limited,7.9753357633993085
17.200087263260812,10.0,31.222177686104512,Professional,91.79643539086292,Math,Urban,High Needs,Traditional,High,Adequate,7.332597553283879
22.56150225697835,44.0,22.654140592172396,,2.4466220843298747,Arts,Urban,High Needs,Interactive,High,Limited,3.475344032698112
14.328153339933252,20.0,22.787013110442008,Doctorate,49.71017821606839,Social Studies,Rural,Homogeneous,Interactive,Medium,Adequate,6.0306115649427525
10.731817928433916,34.0,10.309119328564668,Doctorate,10.683600890266243,Arts,Rural,Diverse,,High,Adequate,2.0554638055968817
11.31255593226754,40.0,11.111092894702765,Bachelors,80.97199689395266,Math,Rural,High Needs,Traditional,Low,Adequate,3.1527966354205996
24.081986183783613,43.0,17.463913189504897,Professional,36.32835153398941,Math,Suburban,High Needs,Project-Based,High,Limited,5.4380405746595795
5.754485650408845,15.0,15.619811881196888,Masters,1.262871991698289,Math,Rural,Diverse,Interactive,Medium,Limited,4.664478539828766
15.304781807676884,30.0,32.124019970880866,Bachelors,97.22158087025205,,Suburban,High Needs,Project-Based,Medium,Adequate,7.335565639858415
20.512858966533262,44.0,33.36530624618633,Doctorate,70.72476220997393,Math,Suburban,Diverse,Project-Based,,Abundant,5.406286912288492
20.53105299630009,10.0,4.4573504344218655,Professional,10.901039801993495,Math,Rural,Homogeneous,Project-Based,Medium,Adequate,3.2047752565295013
23.32300358971261,17.0,6.68984254530097,,70.67476650262658,Social Studies,Suburban,Homogeneous,Technology-Based,Medium,Adequate,6.176705935743906
22.92865562477946,19.0,17.344352715234475,Doctorate,30.206287254852526,Language,Suburban,Homogeneous,Technology-Based,High,Adequate,2.0861333275477225
24.727625774509075,27.0,,Bachelors,38.109273741704875,Science,,,Traditional,Medium,,9.950708745712125
10.721599144425442,40.0,33.091121439906786,Masters,36.91377763030474,Math,Rural,Homogeneous,Project-Based,High,Limited,8.191634793060949
11.897671081117773,30.0,22.934073473348054,Masters,13.664004216725079,Arts,Urban,High Needs,Technology-Based,High,Abundant,2.3772235010650067
18.970763508959543,22.0,34.390818772261184,Doctorate,93.66602667730595,Arts,Suburban,Diverse,Project-Based,Medium,Limited,7.525785049853579
10.21443749042706,30.0,28.095692636413325,Professional,93.28607112322082,Science,Rural,Homogeneous,Interactive,High,Adequate,6.073658885049844
18.511628075681138,37.0,3.4325848798412566,,66.57463160682352,Arts,Urban,Homogeneous,Technology-Based,Low,Abundant,7.574242108860152
17.10463994926647,39.0,18.240641934322586,Masters,31.95416416322153,Arts,Rural,,Traditional,High,Adequate,4.0354764007056545
14.253156869283991,26.0,13.483403003733242,Professional,53.82115750213033,Social Studies,Rural,Diverse,Interactive,Medium,Abundant,3.3671990274766777
9.592239312217641,27.0,31.51896375878599,Bachelors,88.24095766966146,Arts,Urban,High Needs,Technology-Based,Medium,Limited,4.724046123065837
10.864049085250711,31.0,23.354236593475335,Doctorate,3.3579481200852968,Science,Urban,High Needs,Interactive,Medium,Adequate,8.237491493336066
,28.0,6.6521703442585105,Bachelors,32.05679018724379,Arts,Suburban,High Needs,Traditional,High,Adequate,9.54018204704852
20.895741032538602,19.0,,Professional,3.3382050786712303,Social Studies,Rural,Homogeneous,Project-Based,Low,Limited,9.746398260702346
6.970075459592923,44.0,7.483816401411977,Masters,76.16797509792548,Math,Rural,Diverse,Traditional,Medium,Adequate,7.814915273680956
8.910047440831017,27.0,4.286641094087702,Bachelors,22.91822787696883,,Rural,Homogeneous,Project-Based,High,Limited,9.206734655085326
9.807373967831426,35.0,17.334821445217344,Professional,95.0294841469287,Language,Suburban,Diverse,Traditional,High,Adequate,1.9870416834493494
9.317818076525539,,1.185872682811741,Doctorate,5.635760097263221,Science,Suburban,High Needs,Traditional,,Adequate,5.874884675000514
17.820567100403,26.0,24.2570679246168,Professional,86.4412502584108,Science,Urban,Diverse,Project-Based,Medium,Adequate,2.039891088628805
7.872882615558721,39.0,9.45730836715085,Bachelors,75.2208761883581,Math,Rural,Homogeneous,,High,Limited,7.656008538588651
8.370257337250479,22.0,25.662692400690297,Professional,18.441254867086244,Arts,Urban,Homogeneous,Interactive,High,Adequate,4.449534307808813
21.08201278579729,36.0,20.599275645624033,Bachelors,81.16513119412036,Science,Rural,Diverse,Traditional,Medium,Abundant,9.763816226072139
18.717747770550762,19.0,14.883997770391435,Professional,67.74502398828521,Arts,Rural,High Needs,Project-Based,High,Adequate,9.282219635081384
7.215030317095204,33.0,25.384864845084355,Masters,40.932355244391005,Arts,Rural,Diverse,Project-Based,Medium,Abundant,1.6764304678214574
14.938299994591208,41.0,1.4424591063625083,Bachelors,55.91848639381543,Social Studies,Rural,Homogeneous,Traditional,Low,Adequate,1.6500368904992921
6.02523812575793,10.0,5.776485961903672,Professional,15.41305845324561,Social Studies,Rural,High Needs,Project-Based,Low,Limited,6.66038818372434
20.775463314302982,13.0,8.583408121236975,Bachelors,51.19357003510587,,Suburban,Homogeneous,Traditional,High,Limited,7.236046977514432
18.09512838951945,44.0,33.86712034542519,Professional,52.301918710202585,Language,Rural,High Needs,Project-Based,High,Limited,
9.142807760801972,16.0,10.285387583591627,Bachelors,24.955064474945953,Science,Suburban,Diverse,Technology-Based,High,Adequate,3.125087711585799
5.042426879832719,28.0,5.820817787326939,Masters,52.89288622079265,Science,Urban,High Needs,Traditional,High,Adequate,3.2266010439006623
20.711351696684872,33.0,25.216251141024188,Doctorate,63.56491123927037,Arts,Suburban,High Needs,Project-Based,Medium,Adequate,1.72271786464697
5.495960557754134,27.0,7.0877222517698675,Professional,95.65216827660791,Science,Suburban,High Needs,Technology-Based,Low,Limited,9.944750783800206
23.32231876927518,,15.68500506234014,Professional,28.170679781863804,Science,Suburban,Homogeneous,Project-Based,Low,Abundant,5.4517780217846825
10.228438247543917,34.0,16.657995127642508,Doctorate,82.6757973714367,Language,Urban,Homogeneous,Project-Based,High,Abundant,7.001064426467686
11.545869413890145,28.0,22.906729916300083,Professional,52.120787170975056,Science,Suburban,Homogeneous,Technology-Based,Medium,Abundant,8.147260618058631
15.324550414828558,23.0,11.470587908329842,Professional,82.12136092906528,Math,,High Needs,Technology-Based,Medium,Abundant,5.010749081237096
11.870108630800312,18.0,3.3292896565234216,Doctorate,84.26847073912244,Arts,Urban,Homogeneous,Interactive,High,Adequate,9.899747809422447
10.277671609225894,35.0,14.337595453528511,Professional,25.882983997529852,,Urban,Diverse,Project-Based,Low,Limited,
12.260975339110802,41.0,30.446595049529876,Professional,26.752361572675543,Arts,Urban,Homogeneous,Technology-Based,Medium,Adequate,4.497034288036304
23.161495268332978,31.0,23.38652026381929,Doctorate,14.457598696538732,Language,Suburban,Homogeneous,Project-Based,Medium,Adequate,2.410781037791755
16.893900116259548,13.0,2.1524475613617238,Masters,68.55365033819632,Math,Rural,Homogeneous,Project-Based,Low,Adequate,4.348510474881518
7.7904734966759825,,11.099179271918285,Professional,72.0808338253548,Social Studies,Suburban,Diverse,Interactive,Medium,Limited,4.865614623298104
15.2935397889041,36.0,25.423757022944272,Bachelors,95.5622884703071,Arts,Rural,High Needs,Technology-Based,High,Limited,8.408161142686174
12.188279914120749,32.0,31.48710241764282,Doctorate,39.30102771495899,Language,Suburban,High Needs,Traditional,Low,Adequate,6.931769721744056
11.572421024619743,11.0,8.835310496094788,Masters,13.339234682458134,Science,Rural,Homogeneous,Traditional,Medium,Limited,8.10468823193281
18.169434669082076,23.0,23.759457466433314,Doctorate,43.23150889834646,Science,Suburban,High Needs,Project-Based,High,Abundant,4.699129980749092
18.171813077462573,15.0,12.68862264265306,Professional,54.07325969515641,Science,Suburban,Homogeneous,Interactive,High,Adequate,3.0493047612697097
21.726281447975648,,23.293889479392167,Masters,92.61463576340347,Arts,Rural,Diverse,Project-Based,Low,Limited,1.4052237752200223
10.118456903343002,37.0,22.038367109784755,Doctorate,85.62873573481055,Language,Urban,Diverse,Project-Based,High,Abundant,8.80688149316979
,16.0,16.762529065994382,Doctorate,7.82982656992205,Language,Urban,High Needs,Project-Based,Low,,4.617494384897874
20.011107441189502,40.0,22.335622714833892,Masters,5.28437273935195,Language,Urban,Diverse,Interactive,High,Adequate,
20.804040082014517,29.0,5.786778928538711,Doctorate,10.390432932614246,Social Studies,Suburban,Diverse,Technology-Based,High,Adequate,5.5985704615971486
7.002765685520014,10.0,14.711585236965679,Professional,92.08081395538214,Science,,Homogeneous,Project-Based,Medium,Adequate,6.649112567575406
15.351980016766651,41.0,15.201343271141171,Professional,54.83363792338854,Social Studies,Rural,Homogeneous,Technology-Based,Medium,Limited,5.144441604656671
24.607427874865152,30.0,14.375986329807803,Doctorate,9.050955000768147,Math,Suburban,High Needs,Project-Based,,Adequate,2.690557320806679
5.965855403393709,40.0,32.86735832238027,Bachelors,65.75990093986822,Language,Rural,Homogeneous,Technology-Based,Low,Abundant,8.080731676590101
9.824793106056537,29.0,16.919177817809896,Bachelors,10.81717764471849,,Suburban,High Needs,Project-Based,High,Adequate,1.5567582977322347
9.579330827931887,,1.5441995579371108,Doctorate,27.39852647562714,Language,Rural,Diverse,Project-Based,Medium,,3.4746431638569164
20.848691339585574,41.0,19.730639375446067,Professional,63.81975925829989,,Suburban,Homogeneous,Technology-Based,Medium,,5.574675422632684
21.348739570019262,29.0,24.98283390951254,Professional,39.493410317250635,Language,Suburban,Homogeneous,Interactive,High,Adequate,
14.335011181766797,24.0,,Bachelors,21.009773729921445,Social Studies,Suburban,High Needs,Project-Based,Low,Abundant,4.249454369373749
8.881492734439139,37.0,21.156158201301817,Bachelors,65.47261144209982,,Suburban,Diverse,Traditional,Low,Abundant,8.341787455549603
14.932131278310095,37.0,24.725222890352025,Professional,85.94652951447654,Science,Urban,High Needs,Traditional,High,Limited,2.5943012169441695
,10.0,28.744360390748188,Bachelors,,Science,,Homogeneous,Traditional,Low,Limited,8.886118323871418
10.693534669693936,29.0,30.033124670581902,Masters,95.68994788875429,Arts,Rural,Diverse,Project-Based,Low,Limited,3.7394403793109827
7.161120696153123,14.0,30.14915418284459,Professional,3.6935577673178344,Language,Suburban,High Needs,Interactive,Medium,Adequate,6.999064251701124
14.590613800360398,17.0,30.067841122430547,Professional,6.703770703153655,Social Studies,Urban,Homogeneous,Technology-Based,Low,Adequate,5.591623034343174
12.986966514219112,38.0,6.207764860921909,Bachelors,94.15800665957318,Arts,Suburban,Homogeneous,Interactive,Medium,Limited,9.721569064039784
23.430687258352624,28.0,7.734157059580006,Bachelors,12.82214635762957,Math,Rural,High Needs,Technology-Based,High,Abundant,4.719560640311133
14.8227002749546,28.0,,Masters,42.16782476269043,Language,Rural,Homogeneous,Technology-Based,Low,Adequate,3.023895764689925
16.006597392859128,37.0,16.22000591223548,Doctorate,39.63224492198897,Social Studies,Rural,Homogeneous,Technology-Based,High,Limited,3.797491365140324
13.275917135459935,21.0,5.0249932055053685,Professional,,Arts,Rural,High Needs,Technology-Based,High,Abundant,7.963401965892094
23.032411962033365,40.0,31.950350818238306,Bachelors,98.8493436935321,Math,Urban,Diverse,Technology-Based,Medium,Limited,7.334693590175085
8.907710648850674,14.0,28.01783202204285,Professional,41.37572597748864,Language,Suburban,Homogeneous,Technology-Based,High,Abundant,6.5100000949943615
6.052004263050135,35.0,17.327970400161192,Bachelors,41.93409869019321,Social Studies,Suburban,Homogeneous,Traditional,High,Limited,8.488565151369482
14.496439096575367,42.0,28.182765252520944,Doctorate,,Social Studies,Rural,,Interactive,Low,Limited,7.521073178176492
23.836223757530718,25.0,33.30002837357942,Doctorate,39.27264328093752,Arts,Rural,Diverse,Technology-Based,Low,Adequate,1.5540365972455763
13.62495163022036,35.0,2.595237313339328,Professional,81.49169109712236,Math,Rural,Homogeneous,Project-Based,High,Abundant,2.8349227001434625
13.801557442472468,26.0,22.662090713669325,Bachelors,33.51425545385563,Science,Rural,Diverse,Project-Based,High,Limited,5.719338974619113
22.475905558114032,29.0,15.752873563116596,Masters,36.90472506436553,Arts,Urban,,Traditional,Low,Adequate,3.384371115206446
22.923452892747754,33.0,3.1921181473278493,Bachelors,1.374831267176846,Math,Suburban,Diverse,Traditional,Low,Limited,7.221598869992846
8.686153702069772,23.0,,Bachelors,20.935596519968,Social Studies,Urban,,Interactive,Low,Abundant,4.165250686876734
19.68374866764087,38.0,20.075022919545447,Bachelors,5.702048110868041,Arts,Suburban,Homogeneous,Technology-Based,Medium,Abundant,5.921408855576058
21.302005494243744,33.0,33.9894811024534,Doctorate,17.35948886605764,Language,Rural,Homogeneous,Interactive,High,Abundant,9.265644034493787
6.9804460285836845,17.0,21.837339360994715,Masters,66.77584164414819,,Rural,Homogeneous,Interactive,Low,Adequate,2.1870471000853864
21.930608452780596,15.0,11.85247037759913,Bachelors,95.35533771538717,Science,Rural,High Needs,Project-Based,Medium,Limited,3.9902316292369595
11.372159425166137,31.0,,Professional,20.76620465826927,Science,,Diverse,Project-Based,Medium,Limited,7.877278917954644
8.593862152746336,17.0,33.69372209408955,Doctorate,84.61961552998257,Language,,Homogeneous,Traditional,High,Abundant,1.5060413665721182
23.841734921822592,12.0,19.701784982185682,Masters,25.148999953326967,Science,Urban,High Needs,Traditional,High,Adequate,5.1874767264752135
14.094964859192805,20.0,14.283607137238054,Professional,29.527630220222946,Language,Suburban,Homogeneous,,Low,Limited,4.511192636314034
21.03589891778803,18.0,,Doctorate,18.246311710911566,Social Studies,Rural,High Needs,,Low,Adequate,8.293565557476217
10.088301701929598,26.0,8.529372046949225,,52.25706436444264,Social Studies,Urban,Homogeneous,Project-Based,Low,Abundant,2.350508283828034
19.30792137230768,29.0,26.062409452089465,Masters,,Language,Rural,Diverse,Project-Based,Low,Adequate,9.935606676767275
9.224493905975514,25.0,20.932364295577802,Masters,61.32159001752395,Science,Suburban,,Traditional,High,Limited,9.15775168584711
21.765209976188295,22.0,16.22523050638138,Professional,,Social Studies,Urban,High Needs,Project-Based,Medium,Adequate,3.974696209446714
5.448254916374385,14.0,23.07608634123299,Bachelors,11.23627490356226,Math,Urban,Diverse,Interactive,,Adequate,4.474532674744937
18.287813825677127,,16.565436248510853,Doctorate,61.607303245547286,Language,Urban,High Needs,Project-Based,High,Abundant,2.5857020015435785
12.156168594338483,15.0,9.10110324183486,Doctorate,23.76736165464578,Math,Rural,Diverse,Technology-Based,Low,Adequate,7.031847328010891
7.07007703955899,12.0,8.738521706696341,Masters,81.43385073333175,Math,Urban,Homogeneous,Project-Based,High,,6.8677775740599465
7.161351314299152,27.0,18.401214529711993,Professional,50.736348824351396,Arts,Urban,Homogeneous,Technology-Based,High,Adequate,4.130535850911509
16.843209667230965,41.0,4.829788566912857,Professional,84.60020369988466,Science,Rural,Homogeneous,Technology-Based,High,Abundant,9.589587273830837
9.439745246410178,21.0,23.889488395838907,Masters,21.530957176794598,Science,Rural,High Needs,Project-Based,High,Abundant,7.8492429947549915
7.872681972246727,41.0,3.679996249588025,Masters,42.84323384569939,Social Studies,Urban,Homogeneous,Project-Based,Low,Adequate,8.754983445768442
10.183116651704395,25.0,10.308020687379607,Doctorate,4.027611571988288,Math,Suburban,Homogeneous,Project-Based,Low,Limited,3.8594488222746066
19.138235943977218,,20.495027060599455,Professional,7.6475592592723185,Language,Urban,Diverse,Interactive,High,Abundant,1.7239297888342475
21.393123144667925,13.0,1.2671782266441443,Professional,21.851118020488347,Arts,Rural,Diverse,Project-Based,Medium,Abundant,6.718525484438714
24.49424552164059,18.0,17.93845114803187,Professional,15.27167759098197,Math,Suburban,Homogeneous,Project-Based,Medium,Adequate,3.3959476436524048
14.562406965310517,12.0,27.170403718221255,Professional,90.84696418539035,Math,Rural,Diverse,Interactive,,Adequate,5.190307033135501
13.541614041766511,12.0,,Masters,77.96925096909654,Social Studies,Urban,Homogeneous,Interactive,Low,Adequate,8.493978239561383
16.41375061371535,32.0,29.91444462258754,Professional,38.1405383306893,Math,Urban,Diverse,Technology-Based,Low,Abundant,7.649614291001553
14.724125382489945,39.0,7.665937164410883,Professional,23.48653804086316,Science,Suburban,Homogeneous,Technology-Based,High,Abundant,6.03757472839588
13.328360170743052,16.0,31.43791113403109,Doctorate,63.714177543573506,Language,Urban,High Needs,Interactive,High,Abundant,9.022463840322931
22.847130569026938,38.0,13.788560038681862,Doctorate,78.99357426924223,Science,Rural,Homogeneous,Interactive,Low,Limited,3.964731510764148
10.31746554792817,16.0,5.885541355993224,Doctorate,83.97732672522531,Math,Suburban,Diverse,Traditional,High,Adequate,9.940363864976137
18.72158719107236,10.0,22.873227753951873,Masters,15.634867813195951,Math,Urban,Homogeneous,Interactive,High,Limited,1.5806731743943006
24.18223502393316,29.0,29.285474785417936,Professional,13.999199258441497,Science,Urban,High Needs,Technology-Based,Medium,Abundant,2.7849756179288994
17.085715102486194,11.0,16.15628496518889,Masters,12.10756219265292,Science,Suburban,Diverse,Interactive,High,Limited,6.291315932924818
7.402556619060094,21.0,7.802413845978009,Doctorate,19.903843711877766,Social Studies,Urban,High Needs,Project-Based,Low,Adequate,5.030155352494954
17.66450430031966,22.0,24.831199799671687,Professional,47.63858355558571,Language,Rural,Diverse,,Medium,Abundant,7.892858916321896
22.50675957419747,13.0,24.95850155628536,Bachelors,66.43771100742525,Science,Suburban,Homogeneous,Technology-Based,Medium,Limited,6.072033155297072
23.136497517036368,43.0,34.19029805924869,Professional,45.2346642909646,Math,Suburban,,Project-Based,Medium,Adequate,
15.933361613067214,20.0,33.27450701295707,Bachelors,47.669789889025125,Science,Urban,Homogeneous,Interactive,High,Adequate,5.369692409116196
,39.0,31.73896100871994,Bachelors,31.044949644565577,Arts,Suburban,Homogeneous,Technology-Based,Medium,Limited,5.320764183945196
8.587654650964588,44.0,10.272719513686749,Professional,89.78926091058885,Arts,Rural,Diverse,Technology-Based,Low,Adequate,1.1236815746869828
15.861071972296696,27.0,3.525725983723172,Professional,56.491145713274285,Arts,Suburban,High Needs,Technology-Based,High,Adequate,7.237166413093316
23.472299882128365,42.0,12.090000716863473,Bachelors,3.4708346800464085,Arts,Urban,Diverse,Traditional,Medium,Adequate,8.812447471085648
21.39485133437785,20.0,16.689791151720595,Professional,28.99902964134593,Math,Suburban,High Needs,Traditional,High,Abundant,8.769648986092543
14.060493620804834,20.0,3.7503120192196495,Masters,73.28479892252521,Arts,Suburban,High Needs,Technology-Based,High,,9.716928122156949
14.483203025184926,19.0,22.91364198527681,Masters,46.21695099456211,Social Studies,Rural,Homogeneous,Project-Based,Medium,Limited,6.0707795827814195
6.650278484593546,12.0,24.408359078526523,Professional,92.1281485957768,Social Studies,Suburban,,Traditional,Low,Adequate,1.2701122173296797
23.98075277207791,19.0,5.067481722205646,Masters,47.21987413142068,Social Studies,Urban,Homogeneous,Project-Based,Medium,Adequate,5.440759836660296
19.805590405847923,29.0,4.466008374323847,Professional,70.27469149185687,Arts,Rural,Diverse,Traditional,Medium,Adequate,9.178228692214265
12.255149792918195,44.0,34.9002139645421,Professional,63.06492759402785,Science,Suburban,Diverse,Project-Based,High,Limited,2.551295605612517
,44.0,9.77743441273926,Bachelors,4.9290495375685195,Arts,Urban,,Technology-Based,High,Adequate,8.050712562086423
11.325262098974754,22.0,21.848858883460213,Professional,35.41282043817916,Math,Urban,High Needs,Traditional,Low,Abundant,1.7206300989823222
23.589609390705053,13.0,25.47104185427516,Doctorate,50.02292854773249,Social Studies,Rural,Homogeneous,Technology-Based,Low,Adequate,8.427515570759754
12.261631464648753,31.0,28.887395823720407,Bachelors,60.93810407152211,Science,Rural,Homogeneous,Interactive,High,Abundant,6.991461838756974
18.24299413223382,33.0,22.88590940385877,Masters,44.010065356932905,Social Studies,Rural,Homogeneous,Interactive,,Limited,9.71331210203258
23.754278083101887,22.0,18.127384063664458,Professional,16.403157907080523,Science,Urban,High Needs,Traditional,High,Limited,6.790010316939847
,39.0,17.010589124317832,Professional,89.65201620481615,Math,Suburban,Homogeneous,Technology-Based,Low,Limited,1.9331644461413113
21.056554841162345,28.0,18.057565719800536,Professional,53.53866993106507,,Rural,High Needs,Project-Based,High,,9.385975133458125
16.117155656109922,34.0,21.667005869757407,Masters,11.416019598381544,Social Studies,Suburban,High Needs,Traditional,Low,Limited,4.123183976290821
11.122807317325938,17.0,18.023809725162394,Professional,1.2638965540799796,Science,Urban,Diverse,Interactive,Medium,Adequate,4.120302772833359
17.392214311023718,12.0,27.808609503735305,Professional,65.12853373876577,Arts,Rural,Diverse,Project-Based,Low,Abundant,7.116542962943971
17.582920886374175,16.0,6.217017465694172,Professional,46.29941240225709,Language,Rural,Homogeneous,Technology-Based,Medium,Adequate,8.241042696445144
21.21578397487671,33.0,6.486136752092942,Masters,6.128661288461201,Social Studies,Urban,Homogeneous,Traditional,Low,Limited,3.8608415723930847
7.189281104980168,43.0,20.24416126817954,Professional,6.770723974077553,Language,Urban,Homogeneous,Project-Based,Medium,Abundant,8.376603563664197
18.290095103507657,24.0,28.603390078655885,Doctorate,3.287328880846496,Science,Urban,Homogeneous,Project-Based,Low,Limited,7.634705556181089
10.864976132252604,42.0,32.14440457205298,Masters,14.132681166113404,Arts,Rural,Diverse,Technology-Based,High,Limited,5.265412009397733
6.229326448823165,37.0,28.490878758023435,Professional,69.64417086229898,Science,Rural,Diverse,Technology-Based,High,Abundant,9.086752412968846
9.372270582555837,32.0,28.832939453541073,Bachelors,37.52811488509881,Language,Suburban,Homogeneous,Project-Based,Low,,6.186790818148907
9.323174893531496,,10.562213054389613,Professional,82.60490942504853,Social Studies,,,Technology-Based,High,Abundant,8.390992738994253
24.51332971253068,11.0,,Masters,95.09191792383628,Math,Urban,Diverse,Interactive,Low,,5.287391689265224
15.872592128422959,39.0,25.238097179418965,,8.571147791445311,Language,Rural,Diverse,Technology-Based,Low,Adequate,6.2508802673864245
24.635930179853677,36.0,2.0954073312688966,Professional,61.21227863250587,Arts,Suburban,Homogeneous,Traditional,Medium,Limited,6.138854222144376
8.66341438539322,14.0,27.574281967225662,Professional,2.6415964162868177,Social Studies,Rural,Homogeneous,Technology-Based,Medium,Adequate,3.835731288847657
15.082027448439444,29.0,23.04057204278896,Professional,32.32337308143355,Science,Urban,Homogeneous,Traditional,Low,Abundant,6.954788605646293
18.547446953503023,23.0,8.790900129776603,Masters,27.37910192996429,Language,Urban,Homogeneous,Interactive,High,Limited,7.545474802676205
15.082858026962445,36.0,2.1026686270510915,Bachelors,98.53531032844658,Social Studies,Suburban,Homogeneous,Technology-Based,,Abundant,3.170921238189216
17.90766016174992,32.0,18.307256492107303,Professional,28.285528436495134,Science,Suburban,Diverse,Technology-Based,Medium,Abundant,8.579218768148145
